lon,lat,aqi_index,aqi_timestamp,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,surface_pressure,cloudcover,visibility,dew_point_2m,apparent_temperature,shortwave_radiation,et0_fao_evapotranspiration,soil_temperature_0cm,soil_moisture_0_to_1cm,weather_timestamp,hour,day,month,weekday,aqi_change_rate
67.0207,24.8547,3.0,2025-01-04 12:00:00,390.53,0.55,8.48,120.16,10.61,9.57,18.22,2.34,23.5,28.0,0.0,14.1,298.0,1012.2,0.0,,4.1,20.0,403.0,0.34,,,2025-01-04 11:29:19,11,4,1,5,0.0
67.0207,24.8547,3.0,2025-01-04 13:00:00,560.76,0.17,18.34,101.57,10.49,11.74,21.61,4.56,22.6,26.0,0.0,14.0,301.0,1012.6,0.0,,2.2,18.8,217.0,0.24,,,2025-01-04 12:29:19,12,4,1,5,0.0
67.0207,24.8547,2.0,2025-01-04 14:00:00,700.95,0.0,26.05,82.97,8.94,15.7,28.35,6.97,21.7,32.0,0.0,13.0,292.0,1013.1,0.0,,4.4,18.5,47.0,0.14,,,2025-01-04 13:29:19,13,4,1,5,-0.0002777777777777778
67.0207,24.8547,2.0,2025-01-04 15:00:00,707.63,0.0,24.33,78.68,7.75,18.54,33.28,8.23,20.7,36.0,0.0,11.3,290.0,1013.9,0.0,,5.1,17.9,0.0,0.1,,,2025-01-04 14:29:19,14,4,1,5,0.0
67.0207,24.8547,3.0,2025-01-04 16:00:00,881.2,0.0,29.13,72.24,8.58,27.8,45.4,12.16,20.1,38.0,0.0,10.2,284.0,1014.5,0.0,,5.2,17.4,0.0,0.09,,,2025-01-04 15:29:19,15,4,1,5,0.0002777777777777778
67.0207,24.8547,3.0,2025-01-04 17:00:00,1081.47,0.0,34.62,65.8,9.78,39.21,59.26,16.47,19.5,40.0,0.0,9.5,281.0,1014.9,0.0,,5.6,17.0,0.0,0.08,,,2025-01-04 16:29:19,16,4,1,5,0.0
67.0207,24.8547,3.0,2025-01-04 18:00:00,1214.98,0.0,37.01,64.37,10.49,47.45,69.34,18.75,19.0,42.0,0.0,8.0,297.0,1014.9,0.0,,5.7,16.8,0.0,0.06,,,2025-01-04 17:29:19,17,4,1,5,0.0
67.0207,24.8547,4.0,2025-01-04 19:00:00,1361.85,0.0,43.18,58.65,10.85,53.56,77.19,19.76,18.7,43.0,0.0,8.0,318.0,1014.6,0.0,,5.7,16.5,0.0,0.06,,,2025-01-04 18:29:19,18,4,1,5,0.0002777777777777778
67.0207,24.8547,4.0,2025-01-04 20:00:00,1535.42,0.0,51.41,48.64,11.32,58.84,82.34,19.25,18.4,43.0,0.0,7.2,305.0,1014.2,0.0,,5.8,16.3,0.0,0.05,,,2025-01-04 19:29:19,19,4,1,5,0.0
67.0207,24.8547,5.0,2025-01-04 21:00:00,1869.2,0.0,58.95,38.98,13.35,75.49,100.48,21.79,17.9,46.0,0.0,5.3,327.0,1013.7,0.0,,6.0,16.1,0.0,0.03,,,2025-01-04 20:29:19,20,4,1,5,0.0002777777777777778
67.0207,24.8547,5.0,2025-01-04 22:00:00,2109.53,0.0,61.01,31.11,14.9,95.06,122.45,24.83,17.1,48.0,0.0,4.5,360.0,1013.5,0.0,,6.0,15.4,0.0,0.02,,,2025-01-04 21:29:19,21,4,1,5,0.0
67.0207,24.8547,5.0,2025-01-04 23:00:00,2136.23,0.01,57.58,25.39,15.5,103.99,133.09,26.09,15.8,52.0,0.0,5.7,13.0,1013.4,0.0,,6.1,13.9,0.0,0.03,,,2025-01-04 22:29:19,22,4,1,5,0.0
67.0207,24.8547,5.0,2025-01-05 00:00:00,2136.23,0.03,55.52,20.03,16.45,109.39,141.13,27.11,14.9,56.0,0.0,5.5,349.0,1013.5,0.0,,6.2,13.1,0.0,0.02,,,2025-01-04 23:29:19,23,4,1,5,0.0
67.0207,24.8547,5.0,2025-01-05 01:00:00,2082.82,0.08,53.47,17.88,17.88,108.24,143.22,28.37,13.9,59.0,0.0,6.4,352.0,1013.4,0.0,,6.0,11.9,0.0,0.02,,,2025-01-05 00:29:19,0,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 02:00:00,2189.64,0.3,59.63,14.66,19.79,112.18,150.63,31.41,14.1,52.0,0.0,6.8,3.0,1014.4,0.0,,4.4,11.8,0.0,0.03,,,2025-01-05 01:29:19,1,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 03:00:00,3097.53,8.61,85.68,3.13,25.27,153.99,200.82,41.54,13.3,55.0,0.0,6.7,6.0,1015.0,0.0,,4.5,11.0,0.0,0.03,,,2025-01-05 02:29:19,2,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 04:00:00,4379.27,40.68,100.08,10.46,31.47,206.97,269.18,51.17,13.1,58.0,0.0,6.6,13.0,1015.9,0.0,,5.1,11.0,23.0,0.04,,,2025-01-05 03:29:19,3,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 05:00:00,5607.6,69.74,115.16,19.67,37.67,265.52,344.98,59.78,14.8,56.0,0.0,5.5,11.0,1016.7,0.0,,6.2,13.0,176.0,0.1,,,2025-01-05 04:29:19,4,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 06:00:00,6141.66,63.48,145.32,39.7,44.82,318.89,408.61,63.33,17.5,51.0,0.0,3.8,19.0,1017.1,0.0,,7.4,16.3,369.0,0.21,,,2025-01-05 05:29:19,5,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 07:00:00,1842.5,10.17,55.52,107.29,61.99,115.87,161.57,16.09,20.0,46.0,0.0,1.5,69.0,1017.0,0.0,,7.9,19.2,534.0,0.31,,,2025-01-05 06:29:19,6,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 08:00:00,1241.68,5.53,37.01,131.61,54.36,86.56,122.0,9.25,21.4,39.0,0.0,2.9,173.0,1016.2,0.0,,6.9,20.8,644.0,0.4,,,2025-01-05 07:29:19,7,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 09:00:00,1148.22,3.97,32.9,153.06,47.68,94.08,127.67,7.41,22.2,35.0,0.0,5.4,195.0,1015.2,0.0,,5.9,21.3,688.0,0.44,,,2025-01-05 08:29:19,8,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 10:00:00,974.66,2.32,25.7,168.8,38.62,88.5,117.78,5.7,22.5,35.0,0.0,8.1,204.0,1014.2,0.0,,6.2,21.0,660.0,0.44,,,2025-01-05 09:29:19,9,5,1,6,0.0
67.0207,24.8547,4.0,2025-01-05 11:00:00,767.71,1.1,17.99,173.09,28.13,68.52,92.97,4.69,22.4,36.0,0.0,9.9,215.0,1013.9,0.0,,6.5,20.1,562.0,0.38,,,2025-01-05 10:29:19,10,5,1,6,-0.0002777777777777778
67.0207,24.8547,4.0,2025-01-05 12:00:00,600.81,0.44,14.22,158.79,19.79,44.45,66.53,4.18,21.9,38.0,0.0,10.7,233.0,1013.7,0.0,,6.9,19.6,408.0,0.3,,,2025-01-05 11:29:19,11,5,1,6,0.0
67.0207,24.8547,3.0,2025-01-05 13:00:00,834.47,0.1,32.56,114.44,16.45,37.11,59.8,7.09,21.2,39.0,0.0,9.9,254.0,1013.9,0.0,,6.7,18.9,220.0,0.19,,,2025-01-05 12:29:19,12,5,1,6,-0.0002777777777777778
67.0207,24.8547,3.0,2025-01-05 14:00:00,1295.09,0.0,58.95,66.52,19.07,45.06,70.71,12.79,20.2,41.0,0.0,9.0,267.0,1014.6,0.0,,6.6,18.0,47.0,0.09,,,2025-01-05 13:29:19,13,5,1,6,0.0
67.0207,24.8547,4.0,2025-01-05 15:00:00,1655.58,0.01,71.29,43.99,22.65,59.73,87.25,19.0,19.4,47.0,0.0,8.6,285.0,1015.4,0.0,,7.7,17.5,0.0,0.06,,,2025-01-05 14:29:19,14,5,1,6,0.0002777777777777778
67.0207,24.8547,5.0,2025-01-05 16:00:00,2136.23,0.16,83.63,27.18,27.42,88.67,118.6,27.87,18.8,48.0,0.0,8.1,305.0,1016.2,0.0,,7.6,16.9,0.0,0.05,,,2025-01-05 15:29:19,15,5,1,6,0.0002777777777777778
67.0207,24.8547,5.0,2025-01-05 17:00:00,3044.13,2.82,104.19,7.06,34.81,144.03,178.93,40.53,18.1,48.0,0.0,7.1,317.0,1016.4,0.0,,6.8,16.3,0.0,0.04,,,2025-01-05 16:29:19,16,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 18:00:00,4379.27,14.75,124.75,0.19,43.87,231.25,275.33,56.24,17.9,47.0,0.0,6.8,325.0,1016.6,0.0,,6.2,15.9,0.0,0.04,,,2025-01-05 17:29:19,17,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 19:00:00,5180.36,21.68,138.46,0.01,45.3,281.24,336.72,61.3,17.0,49.0,0.0,6.7,31.0,1016.9,0.0,,6.1,15.0,0.0,0.04,,,2025-01-05 18:29:19,18,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 20:00:00,4325.87,14.98,119.27,0.08,34.33,225.82,285.26,46.61,16.5,48.0,0.0,6.4,27.0,1016.6,0.0,,5.3,14.4,0.0,0.04,,,2025-01-05 19:29:19,19,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 21:00:00,2777.1,3.74,80.88,4.2,24.32,143.4,196.31,31.16,16.3,45.0,0.0,6.9,17.0,1016.4,0.0,,4.4,14.0,0.0,0.04,,,2025-01-05 20:29:19,20,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 22:00:00,1789.09,0.01,45.93,31.47,20.5,98.64,141.3,23.56,15.6,45.0,0.0,7.9,35.0,1016.1,0.0,,3.6,12.9,0.0,0.05,,,2025-01-05 21:29:19,21,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-05 23:00:00,1508.71,0.0,32.56,47.21,19.79,90.88,128.42,22.8,14.9,45.0,0.0,7.2,37.0,1016.3,0.0,,3.2,12.3,0.0,0.04,,,2025-01-05 22:29:19,22,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-06 00:00:00,1468.66,0.0,30.16,53.64,20.5,94.4,131.23,23.05,14.4,47.0,0.0,7.3,40.0,1016.3,0.0,,3.2,11.7,0.0,0.04,,,2025-01-05 23:29:19,23,5,1,6,0.0
67.0207,24.8547,5.0,2025-01-06 01:00:00,1575.47,0.0,33.59,52.93,21.93,101.69,139.69,24.32,13.9,49.0,0.0,7.6,31.0,1016.5,0.0,,3.2,11.2,0.0,0.04,,,2025-01-06 00:29:19,0,6,1,0,0.0
67.0207,24.8547,5.0,2025-01-06 02:00:00,2029.42,0.0,50.04,41.84,24.8,126.22,168.18,30.65,13.5,53.0,0.0,7.7,21.0,1016.9,0.0,,4.1,11.0,0.0,0.04,,,2025-01-06 01:29:19,1,6,1,0,0.0
67.0207,24.8547,5.0,2025-01-06 03:00:00,3524.78,5.92,98.71,9.21,32.42,202.21,255.81,51.17,13.2,53.0,0.0,7.6,18.0,1017.6,0.0,,3.9,10.7,0.0,0.03,,,2025-01-06 02:29:19,2,6,1,0,0.0
67.0207,24.8547,5.0,2025-01-06 04:00:00,5607.6,55.43,117.9,7.96,41.96,292.66,362.55,72.96,13.2,52.0,0.0,8.3,20.0,1018.4,0.0,,3.7,10.5,23.0,0.06,,,2025-01-06 03:29:19,3,6,1,0,0.0
67.0207,24.8547,5.0,2025-01-06 05:00:00,6942.75,91.2,132.98,16.99,50.07,351.06,433.76,85.12,14.9,46.0,0.0,8.5,21.0,1019.5,0.0,,3.5,12.2,175.0,0.12,,,2025-01-06 04:29:19,4,6,1,0,0.0
67.0207,24.8547,5.0,2025-01-06 06:00:00,7370.0,76.89,165.88,37.91,57.7,396.45,487.29,89.17,18.0,36.0,0.0,6.0,29.0,1020.0,0.0,,2.7,15.4,370.0,0.22,,,2025-01-06 05:29:19,5,6,1,0,0.0
67.0207,24.8547,5.0,2025-01-06 07:00:00,2162.93,11.4,60.32,107.29,41.96,116.16,162.06,25.84,20.8,25.0,0.0,6.0,39.0,1019.7,0.0,,0.2,17.8,537.0,0.34,,,2025-01-06 06:29:19,6,6,1,0,0.0
67.0207,24.8547,5.0,2025-01-06 08:00:00,1388.55,5.64,36.67,130.18,34.81,77.79,114.02,16.47,22.5,20.0,0.0,5.0,46.0,1018.7,0.0,,-1.6,20.0,650.0,0.42,,,2025-01-06 07:29:19,7,6,1,0,0.0
67.0207,24.8547,4.0,2025-01-06 09:00:00,1268.39,4.47,33.59,141.62,35.76,72.76,105.38,14.82,23.6,18.0,0.0,3.6,63.0,1017.6,0.0,,-2.2,21.6,695.0,0.45,,,2025-01-06 08:29:19,8,6,1,0,-0.0002777777777777778
67.0207,24.8547,4.0,2025-01-06 10:00:00,1201.63,3.58,32.56,151.63,35.29,72.15,101.27,13.55,24.3,17.0,0.0,1.9,131.0,1016.7,0.0,,-2.4,22.3,668.0,0.42,,,2025-01-06 09:29:19,9,6,1,0,0.0
67.0207,24.8547,4.0,2025-01-06 11:00:00,1148.22,2.54,31.87,155.93,31.47,71.23,98.03,12.41,24.5,18.0,0.0,3.5,201.0,1016.1,0.0,,-1.6,21.7,572.0,0.37,,,2025-01-06 10:29:19,10,6,1,0,0.0
67.0207,24.8547,4.0,2025-01-06 12:00:00,1014.71,1.31,31.53,145.91,26.46,60.33,87.05,10.64,23.8,26.0,0.0,7.1,221.0,1015.9,0.0,,3.0,21.1,418.0,0.3,,,2025-01-06 11:29:19,11,6,1,0,0.0
67.0207,24.8547,4.0,2025-01-06 13:00:00,1028.06,0.2,37.7,118.73,25.27,51.09,79.01,10.64,22.6,37.0,0.0,8.0,236.0,1016.1,0.0,,7.2,20.8,226.0,0.18,,,2025-01-06 12:29:19,12,6,1,0,0.0
67.0207,24.8547,4.0,2025-01-06 14:00:00,1321.79,0.0,52.78,89.41,31.47,54.62,84.53,14.44,20.9,44.0,0.0,9.4,252.0,1016.7,0.0,,8.1,19.0,50.0,0.09,,,2025-01-06 13:29:19,13,6,1,0,0.0
67.0207,24.8547,4.0,2025-01-06 15:00:00,1708.98,0.0,67.17,67.23,40.05,67.37,101.67,21.03,20.2,42.0,0.0,7.4,273.0,1017.2,0.0,,6.8,18.4,0.0,0.06,,,2025-01-06 14:29:19,14,6,1,0,0.0
67.0207,24.8547,5.0,2025-01-06 16:00:00,2349.85,0.0,85.0,45.42,47.68,95.67,140.87,31.92,20.0,40.0,0.0,5.1,321.0,1017.9,0.0,,5.9,18.2,0.0,0.04,,,2025-01-06 15:29:19,15,6,1,0,0.0002777777777777778
67.0207,24.8547,5.0,2025-01-06 17:00:00,2803.8,0.01,89.11,34.33,46.73,124.09,179.87,41.54,19.5,39.0,0.0,5.1,10.0,1018.5,0.0,,5.3,17.6,0.0,0.04,,,2025-01-06 16:29:19,16,6,1,0,0.0
67.0207,24.8547,5.0,2025-01-06 18:00:00,2563.48,0.0,70.6,42.56,38.15,122.36,177.33,41.04,18.8,34.0,0.0,7.1,49.0,1019.0,0.0,,2.4,16.0,0.0,0.06,,,2025-01-06 17:29:19,17,6,1,0,0.0
67.0207,24.8547,5.0,2025-01-06 19:00:00,2082.82,0.0,52.78,55.79,29.56,99.13,145.49,32.93,17.6,29.0,0.0,7.9,51.0,1019.1,0.0,,-0.6,14.2,0.0,0.07,,,2025-01-06 18:29:19,18,6,1,0,0.0
67.0207,24.8547,4.0,2025-01-06 20:00:00,1535.42,0.0,38.39,69.38,22.89,70.16,105.81,22.04,16.5,30.0,0.0,8.7,45.0,1018.9,0.0,,-1.0,13.0,0.0,0.08,,,2025-01-06 19:29:19,19,6,1,0,-0.0002777777777777778
67.0207,24.8547,4.0,2025-01-06 21:00:00,1121.52,0.0,26.39,80.11,19.07,52.63,80.24,16.21,15.9,30.0,0.0,9.2,42.0,1018.8,0.0,,-1.6,12.1,0.0,0.08,,,2025-01-06 20:29:19,20,6,1,0,0.0
67.0207,24.8547,3.0,2025-01-06 22:00:00,947.95,0.0,20.05,84.4,17.88,45.94,70.3,14.69,15.4,30.0,0.0,10.3,38.0,1018.5,0.0,,-2.2,11.5,0.0,0.09,,,2025-01-06 21:29:19,21,6,1,0,-0.0002777777777777778
67.0207,24.8547,3.0,2025-01-06 23:00:00,867.84,0.0,17.82,83.68,17.88,42.45,66.23,14.19,15.0,30.0,0.0,10.5,35.0,1018.5,0.0,,-2.6,11.0,0.0,0.09,,,2025-01-06 22:29:19,22,6,1,0,0.0
67.0207,24.8547,3.0,2025-01-07 00:00:00,841.14,0.0,17.48,82.97,18.12,40.45,64.69,13.93,14.6,30.0,0.0,11.0,30.0,1018.4,0.0,,-2.8,10.5,0.0,0.09,,,2025-01-06 23:29:19,23,6,1,0,0.0
67.0207,24.8547,3.0,2025-01-07 01:00:00,921.25,0.0,20.39,78.68,19.07,43.46,68.75,15.33,14.3,30.0,0.0,11.3,29.0,1018.6,0.0,,-2.9,10.1,0.0,0.09,,,2025-01-07 00:29:19,0,7,1,1,0.0
67.0207,24.8547,4.0,2025-01-07 02:00:00,1401.9,0.0,35.3,65.09,22.65,66.32,95.68,23.05,13.7,34.0,0.0,11.8,27.0,1019.2,0.0,,-1.8,9.6,0.0,0.09,,,2025-01-07 01:29:19,1,7,1,1,0.0002777777777777778
67.0207,24.8547,5.0,2025-01-07 03:00:00,2643.59,0.82,78.83,30.4,30.52,124.1,164.18,41.04,13.4,35.0,0.0,11.5,27.0,1020.0,0.0,,-1.9,9.4,0.0,0.08,,,2025-01-07 02:29:19,2,7,1,1,0.0002777777777777778
67.0207,24.8547,5.0,2025-01-07 04:00:00,3845.21,24.59,100.08,18.24,37.67,168.2,220.38,53.7,13.6,35.0,0.0,11.1,29.0,1020.7,0.0,,-1.8,9.5,23.0,0.1,,,2025-01-07 03:29:19,3,7,1,1,0.0
67.0207,24.8547,5.0,2025-01-07 05:00:00,3952.03,40.68,94.59,29.68,42.44,170.36,230.22,54.72,15.1,31.0,0.0,9.9,33.0,1021.4,0.0,,-1.8,11.3,180.0,0.14,,,2025-01-07 04:29:19,4,7,1,1,0.0
67.0207,24.8547,5.0,2025-01-07 06:00:00,3311.16,27.72,85.0,57.22,46.25,155.29,216.54,47.12,17.8,26.0,0.0,6.6,43.0,1022.0,0.0,,-2.0,14.4,378.0,0.24,,,2025-01-07 05:29:19,5,7,1,1,0.0
67.0207,24.8547,4.0,2025-01-07 07:00:00,1482.01,7.38,39.76,111.58,37.67,72.47,112.3,20.01,20.5,21.0,0.0,7.3,54.0,1021.3,0.0,,-2.7,17.0,547.0,0.36,,,2025-01-07 06:29:19,6,7,1,1,-0.0002777777777777778
67.0207,24.8547,4.0,2025-01-07 08:00:00,1054.76,4.36,27.42,131.61,35.29,52.71,83.8,13.55,22.4,18.0,0.0,7.9,63.0,1020.2,0.0,,-3.4,19.3,661.0,0.44,,,2025-01-07 07:29:19,7,7,1,1,0.0
67.0207,24.8547,4.0,2025-01-07 09:00:00,961.3,3.55,25.02,140.19,36.72,48.46,77.57,11.65,23.6,15.0,0.0,6.7,66.0,1018.7,0.0,,-4.6,20.8,705.0,0.47,,,2025-01-07 08:29:19,8,7,1,1,0.0
67.0207,24.8547,4.0,2025-01-07 10:00:00,961.3,3.07,25.7,144.48,35.29,48.46,77.22,11.27,24.4,13.0,0.0,5.2,61.0,1017.7,0.0,,-5.4,21.6,678.0,0.45,,,2025-01-07 09:29:19,9,7,1,1,0.0
67.0207,24.8547,4.0,2025-01-07 11:00:00,1014.71,2.63,28.79,141.62,33.38,49.79,78.31,11.91,24.8,13.0,0.0,4.8,61.0,1017.0,0.0,,-5.8,21.4,581.0,0.39,,,2025-01-07 10:29:19,10,7,1,1,0.0
67.0207,24.8547,3.0,2025-01-07 12:00:00,1068.12,1.66,34.27,130.18,32.9,49.67,79.12,12.79,24.9,13.0,0.0,4.9,73.0,1016.4,0.0,,-5.8,21.3,426.0,0.29,,,2025-01-07 11:29:19,11,7,1,1,-0.0002777777777777778
67.0207,24.8547,4.0,2025-01-07 13:00:00,1949.31,0.47,80.88,79.39,40.05,74.64,111.43,22.55,24.5,13.0,0.0,3.1,90.0,1016.4,0.0,,-5.6,21.2,232.0,0.15,,,2025-01-07 12:29:19,12,7,1,1,0.0002777777777777778
67.0207,24.8547,5.0,2025-01-07 14:00:00,3845.21,6.31,160.4,11.27,52.93,141.24,193.63,42.56,22.9,21.0,0.0,3.5,242.0,1016.6,0.0,,-0.8,20.1,52.0,0.05,,,2025-01-07 13:29:19,13,7,1,1,0.0002777777777777778
67.0207,24.8547,5.0,2025-01-07 15:00:00,5661.01,40.68,180.96,0.0,63.9,234.17,304.96,65.86,21.4,25.0,0.0,3.7,299.0,1017.1,0.0,,0.4,18.7,0.0,0.04,,,2025-01-07 14:29:19,14,7,1,1,0.0
67.0207,24.8547,5.0,2025-01-07 16:00:00,6515.5,58.11,165.88,0.0,66.76,306.27,398.72,79.04,20.6,21.0,0.0,5.0,358.0,1017.3,0.0,,-2.2,17.4,0.0,0.06,,,2025-01-07 15:29:19,15,7,1,1,0.0
67.0207,24.8547,5.0,2025-01-07 17:00:00,5928.04,46.94,139.83,0.0,61.04,310.83,415.15,77.01,20.0,22.0,0.0,6.1,23.0,1017.4,0.0,,-2.5,16.7,0.0,0.07,,,2025-01-07 16:29:19,16,7,1,1,0.0
67.0207,24.8547,5.0,2025-01-07 18:00:00,4913.33,29.06,119.27,0.02,51.98,277.96,380.42,66.88,19.0,24.0,0.0,6.9,37.0,1017.6,0.0,,-2.2,15.5,0.0,0.07,,,2025-01-07 17:29:19,17,7,1,1,0.0
67.0207,24.8547,5.0,2025-01-07 19:00:00,4112.24,15.65,105.56,0.2,42.92,234.08,328.16,54.21,17.6,26.0,0.0,7.1,41.0,1017.1,0.0,,-2.0,14.2,0.0,0.07,,,2025-01-07 18:29:19,18,7,1,1,0.0
67.0207,24.8547,5.0,2025-01-07 20:00:00,3364.56,6.82,94.59,1.68,34.81,191.44,273.42,40.53,16.6,29.0,0.0,6.9,45.0,1016.6,0.0,,-1.6,13.3,0.0,0.06,,,2025-01-07 19:29:19,19,7,1,1,0.0
67.0207,24.8547,5.0,2025-01-07 21:00:00,2670.29,0.42,74.71,15.56,28.85,156.86,226.27,30.4,15.8,31.0,0.0,6.5,44.0,1016.1,0.0,,-1.2,12.5,0.0,0.05,,,2025-01-07 20:29:19,20,7,1,1,0.0
67.0207,24.8547,5.0,2025-01-07 22:00:00,2243.04,0.0,55.52,35.76,26.46,142.81,202.2,26.85,14.9,34.0,0.0,5.5,44.0,1015.7,0.0,,-0.9,11.9,0.0,0.04,,,2025-01-07 21:29:19,21,7,1,1,0.0
67.0207,24.8547,5.0,2025-01-07 23:00:00,2029.42,0.0,45.24,48.64,26.46,138.32,191.42,26.35,14.4,36.0,0.0,4.9,57.0,1015.5,0.0,,-0.6,11.5,0.0,0.03,,,2025-01-07 22:29:19,22,7,1,1,0.0
67.0207,24.8547,5.0,2025-01-08 00:00:00,1976.01,0.0,41.81,54.36,27.42,139.06,188.9,27.11,13.8,38.0,0.0,4.9,54.0,1015.5,0.0,,-0.3,10.9,0.0,0.03,,,2025-01-07 23:29:19,23,7,1,1,0.0
67.0207,24.8547,5.0,2025-01-08 01:00:00,2109.53,0.0,46.61,50.07,29.09,148.29,196.96,30.15,13.1,40.0,0.0,4.8,42.0,1015.4,0.0,,-0.2,10.2,0.0,0.03,,,2025-01-08 00:29:19,0,8,1,2,0.0
67.0207,24.8547,5.0,2025-01-08 02:00:00,2750.4,0.05,68.55,32.19,32.42,182.11,234.05,39.52,12.0,43.0,0.0,5.2,44.0,1016.0,0.0,,-0.2,9.1,0.0,0.03,,,2025-01-08 01:29:19,1,8,1,2,0.0
67.0207,24.8547,5.0,2025-01-08 03:00:00,4646.3,21.23,112.41,2.59,41.96,283.99,350.37,64.85,11.6,44.0,0.0,5.5,32.0,1016.5,0.0,,-0.2,8.7,0.0,0.03,,,2025-01-08 02:29:19,2,8,1,2,0.0
67.0207,24.8547,5.0,2025-01-08 04:00:00,7476.81,93.88,132.98,5.41,54.84,406.82,497.17,94.23,11.5,45.0,0.0,5.8,30.0,1017.3,0.0,,-0.2,8.5,22.0,0.05,,,2025-01-08 03:29:19,3,8,1,2,0.0
67.0207,24.8547,5.0,2025-01-08 05:00:00,8972.17,128.75,164.51,15.2,66.76,468.73,576.31,104.37,13.6,38.0,0.0,3.9,37.0,1018.2,0.0,,-0.4,10.8,177.0,0.09,,,2025-01-08 04:29:19,4,8,1,2,0.0
67.0207,24.8547,5.0,2025-01-08 06:00:00,9078.98,94.77,211.12,39.7,77.25,494.57,607.51,101.33,17.2,28.0,0.0,3.3,54.0,1018.3,0.0,,-1.4,14.4,374.0,0.21,,,2025-01-08 05:29:19,5,8,1,2,0.0
67.0207,24.8547,5.0,2025-01-08 07:00:00,7370.0,46.04,213.86,92.98,110.63,436.65,533.05,77.01,20.2,20.0,0.0,2.5,90.0,1018.0,0.0,,-3.7,17.3,543.0,0.32,,,2025-01-08 06:29:19,6,8,1,2,0.0
67.0207,24.8547,5.0,2025-01-08 08:00:00,7583.62,33.97,235.8,141.62,127.79,509.48,614.27,72.96,22.1,17.0,0.0,2.4,126.0,1016.7,0.0,,-4.4,19.8,657.0,0.4,,,2025-01-08 07:29:19,7,8,1,2,0.0
67.0207,24.8547,5.0,2025-01-08 09:00:00,7583.62,25.48,241.28,180.24,122.07,550.34,670.28,66.88,23.1,18.0,0.0,3.8,163.0,1015.3,0.0,,-2.9,21.0,703.0,0.45,,,2025-01-08 08:29:19,8,8,1,2,0.0
67.0207,24.8547,5.0,2025-01-08 10:00:00,6301.88,18.33,213.86,191.69,100.14,487.92,608.7,52.69,23.5,20.0,0.0,6.1,182.0,1014.3,0.0,,-0.9,21.1,678.0,0.45,,,2025-01-08 09:29:19,9,8,1,2,0.0
67.0207,24.8547,5.0,2025-01-08 11:00:00,4219.06,11.51,157.65,165.94,70.57,326.03,419.95,32.42,23.3,23.0,0.0,8.0,198.0,1013.6,0.0,,0.9,20.3,582.0,0.4,,,2025-01-08 10:29:19,10,8,1,2,0.0
67.0207,24.8547,5.0,2025-01-08 12:00:00,2323.15,4.81,97.33,128.75,47.68,162.19,220.05,17.99,22.8,24.0,0.0,9.6,210.0,1013.6,0.0,,0.9,19.4,427.0,0.32,,,2025-01-08 11:29:19,11,8,1,2,0.0
67.0207,24.8547,5.0,2025-01-08 13:00:00,1295.09,0.42,61.69,105.86,38.15,77.52,111.42,10.13,21.8,26.0,0.0,8.7,230.0,1013.8,0.0,,1.4,18.6,234.0,0.2,,,2025-01-08 12:29:19,12,8,1,2,0.0
67.0207,24.8547,4.0,2025-01-08 14:00:00,1255.04,0.0,61.69,85.12,32.9,65.11,95.45,10.89,20.7,43.0,0.0,7.9,254.0,1014.1,0.0,,7.8,19.0,53.0,0.08,,,2025-01-08 13:29:19,13,8,1,2,-0.0002777777777777778
67.0207,24.8547,4.0,2025-01-08 15:00:00,1321.79,0.0,58.26,82.97,29.33,71.2,103.14,14.06,20.1,49.0,0.0,7.7,281.0,1014.5,0.0,,8.9,18.8,0.0,0.05,,,2025-01-08 14:29:19,14,8,1,2,0.0
67.0207,24.8547,5.0,2025-01-08 16:00:00,1949.31,0.0,73.34,67.95,29.8,108.64,148.16,25.08,19.6,51.0,0.0,8.5,302.0,1014.9,0.0,,9.4,18.2,0.0,0.05,,,2025-01-08 15:29:19,15,8,1,2,0.0002777777777777778
67.0207,24.8547,5.0,2025-01-08 17:00:00,3017.43,0.01,102.82,42.56,32.42,176.72,225.81,40.53,18.8,57.0,0.0,7.8,314.0,1015.1,0.0,,9.9,17.6,0.0,0.04,,,2025-01-08 16:29:19,16,8,1,2,0.0
